file_name,Q_port1,Q_port2,coupling_coefficient,bandwidth_13_Hz,bandwidth_23_Hz,group_delay_13_s,group_delay_23_s,min_insertion_loss_13_dB,min_insertion_loss_23_dB
device_0405__Sparams.csv,542.5240294625771,315.8272024184836,0.03085742417366285,20000000000.0,80000000000.0,5.6793780579607625e-12,3.4747880457238014e-12,-12.14059898174712,-5.822303319806517
device_0406__Sparams.csv,437.25453479680147,324.1589040909115,-0.28488668277058643,30000000000.0,90000000000.0,3.9637762011635795e-12,2.4060919643571924e-12,-12.271396842673308,-3.5218251767706805
device_0407__Sparams.csv,421.1979725368,405.89429667998775,-0.6,100000000000.0,100000000000.0,3.5977049121346256e-12,2.5171476564824572e-12,-5.4335775792735,-3.5218251767706805
device_0408__Sparams.csv,425.5205067518974,413.3208406308231,-0.8,100000000000.0,100000000000.0,3.2557499818193696e-12,2.1232188840919857e-12,-5.053772923545247,-3.5218251767706805
device_0409__Sparams.csv,524.4237305735132,330.6709578717092,0.10772256357664452,100000000000.0,70000000000.0,6.480044655504864e-12,3.2311177253937254e-12,-10.750920383209339,-9.36392260058145
device_0410__Sparams.csv,481.68266707978853,410.7630400979777,-0.9992304846267024,100000000000.0,100000000000.0,2.846878046652529e-12,2.086160911675001e-12,-5.688962123767929,-3.5218251767706805
device_0411__Sparams.csv,468.7016824176023,286.3939152237282,-0.26824879345546426,50000000000.0,100000000000.0,4.153911887530072e-12,3.425154875508913e-12,-9.936504608899101,-3.5218251767706805
device_0412__Sparams.csv,476.8292740812525,262.90837044503934,-0.14942824130640756,30000000000.0,90000000000.0,4.542624545704277e-12,2.8005445241204936e-12,-11.703323864342575,-3.5218251767706805
device_0413__Sparams.csv,418.11289183511406,298.739086795671,-0.20731167733854222,70000000000.0,100000000000.0,4.327211572759377e-12,3.328502174023904e-12,-7.3613431206602336,-3.5218251767706805
device_0414__Sparams.csv,420.2690101862931,390.8393290830364,-0.6,100000000000.0,100000000000.0,3.6287332804371982e-12,2.60278851326455e-12,-6.15785346383022,-3.5218251767706805
device_0415__Sparams.csv,474.1128717144535,334.7912274830296,0.09919651609399316,100000000000.0,70000000000.0,7.271774954402727e-12,1.821948197602046e-12,-9.488526506814797,-12.933998241821975
device_0416__Sparams.csv,553.37316334048,366.82495769937447,0.03757811288307299,100000000000.0,60000000000.0,7.117698305316127e-12,2.488478864653249e-12,-13.273810279982268,-13.962648184737468
device_0417__Sparams.csv,446.0321150777685,312.99092778049743,-0.2928748096281052,70000000000.0,90000000000.0,4.71974141449521e-12,3.586079201688564e-12,-9.082841523087916,-5.169990634039715
device_0418__Sparams.csv,366.86248691494893,336.8460828911476,-0.43949780459251714,90000000000.0,100000000000.0,4.2682447442854445e-12,2.9823958339900525e-12,-7.383769495632308,-3.5218251767706805
device_0419__Sparams.csv,564.9493737113598,360.1309980626912,-0.08777473999965284,20000000000.0,80000000000.0,5.3394303032552394e-12,3.651368109387531e-12,-14.900472074003952,-5.151230350529791
device_0420__Sparams.csv,487.1403824983494,400.7603149445444,-0.8,100000000000.0,100000000000.0,2.98733938832239e-12,2.1321397246844485e-12,-5.995757902565936,-3.5218251767706805
device_0421__Sparams.csv,403.3169530249974,354.1854875794781,0.15259500598573245,100000000000.0,70000000000.0,7.65113487427453e-12,2.1771600672701333e-12,-8.713247683555254,-9.55629201913837
device_0422__Sparams.csv,547.8333148558056,305.29633020406254,0.07012240707401532,20000000000.0,80000000000.0,5.496718490133065e-12,3.4316104967285706e-12,-11.521285182532859,-5.081037608548328
device_0423__Sparams.csv,487.97442492338786,407.8632695670972,-0.8,100000000000.0,100000000000.0,2.9690786689520905e-12,2.149175378373787e-12,-5.888078167603413,-3.5218251767706805
device_0424__Sparams.csv,529.6664046218268,333.2201252625829,0.016660642649221742,20000000000.0,80000000000.0,5.6091832510847036e-12,3.3804739824615604e-12,-10.489703397099026,-6.250200025922884
device_0425__Sparams.csv,365.235158579488,319.2034526926631,-0.40085268460696366,80000000000.0,100000000000.0,3.688573785685561e-12,2.742703771674452e-12,-7.121272363464294,-3.5218251767706805
device_0426__Sparams.csv,461.0934170096363,245.84044778160933,-0.12598750132575226,30000000000.0,90000000000.0,5.653140746569243e-12,3.107560392392442e-12,-9.808349579542565,-5.296855095988881
device_0427__Sparams.csv,471.0925761021532,259.7244490959114,-0.13600788271798261,30000000000.0,90000000000.0,5.322684892374278e-12,3.0218741746890773e-12,-9.641702829848475,-4.260658465961576
device_0428__Sparams.csv,431.7063852969145,298.3044280517038,-0.2667330681195349,60000000000.0,100000000000.0,4.1973522086483984e-12,3.2951014900293964e-12,-8.799611470939755,-3.748235633436048
device_0429__Sparams.csv,460.4689424462647,246.09059609553594,-0.15781852734653098,30000000000.0,100000000000.0,5.108320283951858e-12,3.08411644858551e-12,-11.127434343771013,-3.5218251767706805
device_0430__Sparams.csv,478.3630081655461,263.14923389853845,0.09263659409417031,30000000000.0,90000000000.0,5.817939552462815e-12,3.1854944605794814e-12,-9.967613347800418,-6.071405517378001
device_0431__Sparams.csv,402.49770468211096,298.05067140915503,-0.2876421838694269,40000000000.0,100000000000.0,4.376086416255683e-12,2.391319053759554e-12,-10.611813812415322,-3.5218251767706805
device_0432__Sparams.csv,558.3189685556335,362.7354099312761,0.00992909793370338,20000000000.0,80000000000.0,5.927464231122412e-12,3.532313222588525e-12,-11.139732237287985,-7.479399818915965
device_0433__Sparams.csv,538.751460251459,314.95398995031974,0.07774376705423651,20000000000.0,90000000000.0,5.8668443374144645e-12,3.409210963730902e-12,-10.743856099938473,-6.279054410096881
device_0434__Sparams.csv,487.3664383131554,325.311194065098,0.10653009195273758,100000000000.0,70000000000.0,6.966206189121901e-12,2.72629512033635e-12,-9.59428252094325,-11.041732586520235
device_0435__Sparams.csv,424.15735423881586,287.05423689065225,-0.2084535882388887,60000000000.0,100000000000.0,4.290997234943366e-12,3.3704971051913986e-12,-7.4878908058768285,-3.5218251767706805
device_0436__Sparams.csv,438.29853366157965,292.497486331319,-0.24603166530356377,50000000000.0,100000000000.0,4.147265178857288e-12,3.3368277242601095e-12,-8.90991850470206,-3.5218251767706805
device_0437__Sparams.csv,434.25723590257957,297.77164227060223,-0.2679597604338298,70000000000.0,90000000000.0,4.850642014809211e-12,3.6715778342444105e-12,-8.457356530222832,-5.338583398346017
device_0438__Sparams.csv,482.4972868097658,260.07364933462884,-0.208105203052163,20000000000.0,90000000000.0,4.6209953811987125e-12,2.9624515428216057e-12,-13.364481229162388,-3.5218251767706805
device_0439__Sparams.csv,527.3131904312993,305.96964783595314,0.030306685021195167,20000000000.0,90000000000.0,5.681438663472961e-12,3.3874184286178433e-12,-11.090728812520405,-5.822278223877367
device_0440__Sparams.csv,346.97494057298775,299.0151919558639,-0.4187807790628016,90000000000.0,100000000000.0,4.229717518378338e-12,3.0625708344386486e-12,-6.927871336255445,-3.5218251767706805
device_0441__Sparams.csv,365.2938635636905,333.4110922445671,-0.4250745951496264,100000000000.0,100000000000.0,4.311972790138625e-12,3.062743517098749e-12,-6.157585899547511,-3.933716443341966
device_0442__Sparams.csv,496.5095949703749,361.04941818334623,0.09939429825601862,100000000000.0,70000000000.0,7.084661254521913e-12,2.755079645364362e-12,-9.433065246834895,-11.462696542959387
device_0443__Sparams.csv,418.09993317261666,393.04355901625206,-0.6002084771607883,100000000000.0,100000000000.0,3.3711504113599412e-12,2.2420246937027342e-12,-5.517552366839206,-3.5218251767706805
device_0444__Sparams.csv,466.738052644698,257.34212593875907,-0.15757285025797155,30000000000.0,90000000000.0,5.348851146483796e-12,3.139287064159581e-12,-9.693052911225456,-4.9760450137738115
device_0445__Sparams.csv,506.6275499451258,428.35171055375315,-0.6,80000000000.0,100000000000.0,3.324398540352348e-12,2.535105877194323e-12,-7.081530103606463,-3.5218251767706805
device_0446__Sparams.csv,459.66039251884115,301.19610250825974,-0.2770942991708421,60000000000.0,90000000000.0,4.476104652904954e-12,3.5536318672118865e-12,-9.252880456498577,-4.509650174778999
device_0447__Sparams.csv,450.95201776122127,341.0939011599234,0.12673765465809456,100000000000.0,70000000000.0,7.283679193460316e-12,2.5061706214361856e-12,-9.476222617441,-10.704986360234912
device_0448__Sparams.csv,493.5404683989301,265.60539237237185,0.03454757437468419,20000000000.0,90000000000.0,5.504134761251838e-12,3.261681806596708e-12,-10.419641716415555,-5.2132068142162
device_0449__Sparams.csv,431.47759182326257,324.70501292183224,0.1316918526100163,100000000000.0,70000000000.0,7.334700559515063e-12,2.325438685542013e-12,-8.801964552074432,-10.974225649765796
device_0450__Sparams.csv,407.87342338864016,311.2984356815658,-0.2841578952393672,40000000000.0,100000000000.0,4.2628887794943796e-12,2.336724461090097e-12,-10.92955078118366,-3.5218251767706805
device_0451__Sparams.csv,478.03352362260733,263.61337690022225,-0.16176008237656908,20000000000.0,100000000000.0,4.524625729689662e-12,2.834867576133772e-12,-12.223077383854179,-3.5218251767706805
device_0452__Sparams.csv,542.8079490466413,351.64346053724125,0.04193881131878848,100000000000.0,80000000000.0,6.263491096699725e-12,3.402294984346463e-12,-10.056758067817391,-8.673473981359813
device_0453__Sparams.csv,535.8400167558548,332.8068436155062,0.08779795350772707,100000000000.0,70000000000.0,6.212600005415907e-12,3.449051296652125e-12,-10.966797317064575,-7.866782998310561
device_0454__Sparams.csv,346.1511691362421,306.8121520728803,-0.4047978811181025,80000000000.0,100000000000.0,4.026559210965204e-12,2.955276704354384e-12,-7.052051894489249,-3.5218251767706805
device_0455__Sparams.csv,470.03593778860295,264.48531470102495,-0.11622009758866662,30000000000.0,100000000000.0,4.83472488115431e-12,2.745986283803083e-12,-10.469884407088042,-3.5218251767706805
device_0456__Sparams.csv,365.4967795399542,358.8415205400969,-0.4,100000000000.0,100000000000.0,3.906841112073509e-12,2.8017541581580254e-12,-5.973801267559255,-3.5218251767706805
device_0457__Sparams.csv,515.3715302942767,411.5018991241452,-0.8,90000000000.0,100000000000.0,3.0297282945248625e-12,2.280246869768715e-12,-6.691972284412476,-3.5218251767706805
device_0458__Sparams.csv,447.0210207485519,293.53934198211357,-0.27360662465413793,60000000000.0,100000000000.0,4.22768734685733e-12,3.343865722254405e-12,-8.979617935429527,-3.957237679947937
device_0459__Sparams.csv,389.25718384402705,349.7300324383983,0.15522032645034228,100000000000.0,70000000000.0,7.717976812446576e-12,2.2380751786540184e-12,-8.9865192342069,-9.36516195315232
device_0460__Sparams.csv,472.28991100223413,401.0363865779357,-0.9998543571135963,100000000000.0,100000000000.0,2.8809488552890073e-12,2.0565468354412056e-12,-5.493411341299015,-3.5218251767706805
device_0461__Sparams.csv,477.9286130664358,252.869686091383,-0.15576258209623375,20000000000.0,90000000000.0,4.563668361155349e-12,2.905066963056759e-12,-12.33412538471728,-3.5218251767706805
device_0462__Sparams.csv,417.2766043709491,324.8902282475035,-0.2749404443738165,30000000000.0,100000000000.0,4.0982056538202404e-12,2.3023676577964667e-12,-11.163842578399866,-3.5218251767706805
device_0463__Sparams.csv,465.7989892770268,402.3572646197225,0.08047550409843787,100000000000.0,70000000000.0,7.729708917523379e-12,1.69110019367157e-12,-10.509403001981301,-11.11606345898721
device_0464__Sparams.csv,460.9574052794594,406.73807007214026,-0.8,100000000000.0,100000000000.0,3.1126771566803995e-12,2.1638136900531474e-12,-5.822098071873077,-3.5218251767706805
device_0465__Sparams.csv,478.5067453009603,249.2112790896186,0.042519425870078495,30000000000.0,80000000000.0,5.16505252627725e-12,3.1450352811704016e-12,-11.395337019873699,-3.8697851522792934
device_0466__Sparams.csv,461.8313407590914,389.05765460885584,-1.0,100000000000.0,100000000000.0,2.9005359090493984e-12,1.9890664793816194e-12,-5.640704365556406,-3.5218251767706805
device_0467__Sparams.csv,517.4237781464808,272.115335671681,-0.0017413443262382367,20000000000.0,90000000000.0,5.0248207699115016e-12,3.278281021831494e-12,-12.156881921556062,-4.277040053903019
device_0468__Sparams.csv,535.6191712017718,339.0808065252496,0.08150301132884952,100000000000.0,80000000000.0,6.1242866129773054e-12,3.3454155975057172e-12,-10.031205407955495,-7.675028639363466
device_0469__Sparams.csv,438.90773947328955,258.44283637206644,-0.21160338949486435,50000000000.0,100000000000.0,4.5200229910201116e-12,3.666628826461855e-12,-7.84355787248419,-4.150297908006541
device_0470__Sparams.csv,473.5279428357826,345.87225134180267,0.12366111224047131,100000000000.0,70000000000.0,7.152791237883124e-12,2.7137181490078445e-12,-10.322922304419022,-10.310611081593512
device_0471__Sparams.csv,459.047003111083,389.66962925001576,-1.0,100000000000.0,100000000000.0,2.802915824773846e-12,1.966288283005254e-12,-5.437088415159012,-3.5218251767706805
device_0472__Sparams.csv,435.24996778596454,267.83819213300615,-0.12111264904059431,30000000000.0,100000000000.0,4.418281481986614e-12,2.606192115588189e-12,-11.398279873078872,-3.5218251767706805
device_0473__Sparams.csv,447.25690075879254,278.4993853502774,-0.2731557151842117,60000000000.0,100000000000.0,4.3086583025238155e-12,3.392147975729262e-12,-9.31568632521665,-3.5218251767706805
device_0474__Sparams.csv,379.36892759753397,320.901071748007,-0.4000786838708443,80000000000.0,100000000000.0,3.692815562422089e-12,2.7990999974229948e-12,-7.502195319579003,-3.5218251767706805
device_0475__Sparams.csv,481.8099505642966,408.8053815095759,0.049904563777557254,100000000000.0,70000000000.0,7.728995905121711e-12,1.2756311637071556e-12,-9.63554509572498,-12.46725564756727
device_0476__Sparams.csv,512.0962884868115,326.5954533643916,0.09310268952568626,100000000000.0,80000000000.0,6.320855285664213e-12,3.256788864128943e-12,-9.488110049707096,-8.528409517896117
device_0477__Sparams.csv,387.59550084627796,289.381481752501,-0.2205518402299977,90000000000.0,100000000000.0,4.443565555054265e-12,3.2805552095561167e-12,-6.921254036453649,-3.6883684014624696
device_0478__Sparams.csv,522.5125636947895,268.22780325132715,-0.010481503714812745,20000000000.0,80000000000.0,4.961657270099241e-12,3.2709335799084588e-12,-12.923977158931432,-3.7065431294901314
device_0479__Sparams.csv,403.2747449575091,367.5832070626081,0.14796548232431714,100000000000.0,70000000000.0,7.744463516944115e-12,2.2016788367760466e-12,-8.952847628394533,-9.618495524971522
device_0480__Sparams.csv,456.4880295183383,375.5291424140961,0.1048803932684275,100000000000.0,70000000000.0,7.420862967984657e-12,2.2049897666356027e-12,-8.691872598440142,-11.735911363022655
device_0481__Sparams.csv,558.0901000597574,365.4395376917394,-0.05283708102356599,20000000000.0,80000000000.0,5.4379967191638706e-12,3.5212498383510486e-12,-12.521268941896492,-5.8913102862086255
device_0482__Sparams.csv,553.26858361309,308.15892707328624,0.010338779892670546,20000000000.0,80000000000.0,5.1649308382546714e-12,3.4388276662211524e-12,-12.714591977092109,-4.295421479980553
device_0483__Sparams.csv,428.60975855375915,341.877817677469,-0.6,60000000000.0,100000000000.0,3.510512579993549e-12,2.7274824001545707e-12,-8.25155402123315,-3.5218251767706805
device_0484__Sparams.csv,473.98139622250346,279.3000897128687,-0.1425377123606057,30000000000.0,90000000000.0,4.54929010192316e-12,2.737512892625004e-12,-11.880982859728137,-3.5218251767706805
device_0485__Sparams.csv,343.86579217498576,310.35069734394324,-0.4081368349708834,90000000000.0,100000000000.0,4.0954881606494525e-12,2.9610404748076776e-12,-6.763906724227406,-3.5218251767706805
device_0486__Sparams.csv,458.1951956926436,247.9884109130845,-0.12604512713014798,30000000000.0,90000000000.0,5.576687040817476e-12,3.120567688418994e-12,-9.344250840368135,-5.169993012472296
device_0487__Sparams.csv,517.969409353911,432.0977431451815,-0.8,90000000000.0,100000000000.0,3.1088899395357925e-12,2.3324043384513842e-12,-6.5313411435211695,-3.5218251767706805
device_0488__Sparams.csv,474.7241674662847,308.3628202851701,0.15089885019807397,100000000000.0,80000000000.0,6.659768129664434e-12,2.9044726973088656e-12,-9.284761352927628,-9.056965222510003
device_0489__Sparams.csv,463.604121543146,251.57986697041343,0.06931158257357148,30000000000.0,90000000000.0,5.664259970451636e-12,3.151822619499239e-12,-9.355068237415377,-5.500655653252997
